[2025-08-23 22:07:04.951] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 22:07:05.647] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 22:07:06.303] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"cvggphp44uy4gk303v3l76zv8"}}
[2025-08-23 22:07:26.331] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":76,"TS":"2025-08-23T17:37:26.77","TID":86,"PID":1,"M":7,"S":4,"PLID":217245,"PLUUID":"8k5rritl3k05hubghapadgx61","PN":"D. Sinani","TEAMID":680,"TUUID":"85jtaw5dcxxx1yp8te6axh3p8","O":1,"X":42.5,"Y":90.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-23 22:07:36.546] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":71,"TS":"2025-08-23T17:37:33.916","TID":1,"PID":1,"M":7,"S":12,"PLID":519322,"PLUUID":"dw8cxbn8i288w0rqiemop6qs4","PN":"J. Bellingham","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":60.8,"Y":7.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":5,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["48.9"]},{"I":141,"V":["27.0"]},{"I":212,"V":["18.02257"]},{"I":213,"V":["2.336851"]},{"I":318,"V":["0.00010737"]}]}}}
[2025-08-23 22:07:37.367] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":72,"TS":"2025-08-23T17:37:36.252","TID":1,"PID":1,"M":7,"S":14,"PLID":212509,"PLUUID":"3uqn1adw8rarez1gpen9vng7p","PN":"W. Anton","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":48.9,"Y":27,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["55.4"]},{"I":141,"V":["31.0"]},{"I":212,"V":["7.347042"]},{"I":213,"V":["0.3792426"]},{"I":318,"V":["0.000195"]}]}}}
[2025-08-23 22:07:40.974] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":73,"TS":"2025-08-23T17:37:38.77","TID":1,"PID":1,"M":7,"S":16,"PLID":519322,"PLUUID":"dw8cxbn8i288w0rqiemop6qs4","PN":"J. Bellingham","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":54.9,"Y":37.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.8"]},{"I":141,"V":["72.4"]},{"I":212,"V":["25.52024"]},{"I":213,"V":["1.954555"]},{"I":318,"V":["0.00009516"]}]}}}
[2025-08-23 22:07:47.024] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":74,"TS":"2025-08-23T17:37:42.365","TID":1,"PID":1,"M":7,"S":20,"PLID":189791,"PLUUID":"dqrzogrwznyks6whhfhq748ut","PN":"R. Bensebaini","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":51.8,"Y":66,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.9"]},{"I":141,"V":["42.0"]},{"I":212,"V":["16.60164"]},{"I":213,"V":["4.527929"]},{"I":318,"V":["0.00013663"]}]}}}
[2025-08-23 22:07:49.973] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":75,"TS":"2025-08-23T17:37:46.684","TID":1,"PID":1,"M":7,"S":24,"PLID":212509,"PLUUID":"3uqn1adw8rarez1gpen9vng7p","PN":"W. Anton","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":50.3,"Y":30.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.9"]},{"I":141,"V":["49.3"]},{"I":212,"V":["24.9798"]},{"I":213,"V":["2.601173"]},{"I":318,"V":["0.00001562"]}]}}}
[2025-08-23 22:07:52.987] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":76,"TS":"2025-08-23T17:37:49.612","TID":1,"PID":1,"M":7,"S":27,"PLID":185513,"PLUUID":"9rjd95oqotnalxmv56v7p1r6d","PN":"G. Kobel","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":29.9,"Y":49.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["33.8"]},{"I":141,"V":["57.3"]},{"I":212,"V":["6.863461"]},{"I":213,"V":["0.9314914"]},{"I":318,"V":["0.00001142"]}]}}}
[2025-08-23 22:07:54.158] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":77,"TS":"2025-08-23T17:37:52.685","TID":1,"PID":1,"M":7,"S":30,"PLID":189791,"PLUUID":"dqrzogrwznyks6whhfhq748ut","PN":"R. Bensebaini","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":37.3,"Y":60.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.3"]},{"I":141,"V":["54.0"]},{"I":212,"V":["11.34031"]},{"I":213,"V":["5.895802"]},{"I":318,"V":["0.00007595"]}]}}}
[2025-08-23 22:07:54.766] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":78,"TS":"2025-08-23T17:37:53.900","TID":1,"PID":1,"M":7,"S":32,"PLID":101338,"PLUUID":"8cho2d1nz18i5o0zt6aysd68l","PN":"M. Sabitzer","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":47.3,"Y":54,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["39.4"]},{"I":141,"V":["56.4"]},{"I":212,"V":["8.45402"]},{"I":213,"V":["2.947329"]},{"I":318,"V":["0.00003449"]}]}}}
[2025-08-23 22:07:56.767] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":79,"TS":"2025-08-23T17:37:55.181","TID":1,"PID":1,"M":7,"S":33,"PLID":189791,"PLUUID":"dqrzogrwznyks6whhfhq748ut","PN":"R. Bensebaini","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":39.4,"Y":56.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["40.8"]},{"I":141,"V":["34.0"]},{"I":212,"V":["15.30277"]},{"I":213,"V":["4.808599"]},{"I":318,"V":["0.00003464"]}]}}}
[2025-08-23 22:08:02.785] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":80,"TS":"2025-08-23T17:37:56.540","TID":1,"PID":1,"M":7,"S":34,"PLID":212509,"PLUUID":"3uqn1adw8rarez1gpen9vng7p","PN":"W. Anton","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":40.5,"Y":38.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["42.9"]},{"I":141,"V":["58.0"]},{"I":212,"V":["13.76464"]},{"I":213,"V":["1.38668"]},{"I":318,"V":["0.00004832"]}]}}}
[2025-08-23 22:08:04.476] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":81,"TS":"2025-08-23T17:38:02.494","TID":1,"PID":1,"M":7,"S":40,"PLID":189791,"PLUUID":"dqrzogrwznyks6whhfhq748ut","PN":"R. Bensebaini","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":0,"X":57.6,"Y":72.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["74.9"]},{"I":141,"V":["79.8"]},{"I":212,"V":["18.84909"]},{"I":213,"V":["0.2702397"]}]}}}
[2025-08-23 22:08:06.981] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":77,"TS":"2025-08-23T17:38:04.461","TID":12,"PID":1,"M":7,"S":42,"PLID":166455,"PLUUID":"effmy99qczj7w9kb28u5y7mqd","PN":"H. Wahl","TEAMID":680,"TUUID":"85jtaw5dcxxx1yp8te6axh3p8","O":1,"X":24.9,"Y":22.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["24.9"]},{"I":141,"V":["22.1"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]}]}}}
[2025-08-23 22:08:07.207] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":78,"TS":"2025-08-23T17:38:06.638","TID":5,"PID":1,"M":7,"S":44,"PLID":166455,"PLUUID":"effmy99qczj7w9kb28u5y7mqd","PN":"H. Wahl","TEAMID":680,"TUUID":"85jtaw5dcxxx1yp8te6axh3p8","O":0,"X":70.7,"Y":-1.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:08:09.186] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":82,"TS":"2025-08-23T17:38:07.709","TID":5,"PID":1,"M":7,"S":46,"PLID":189791,"PLUUID":"dqrzogrwznyks6whhfhq748ut","PN":"R. Bensebaini","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":38.5,"Y":101.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:08:15.195] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":83,"TS":"2025-08-23T17:38:10.908","TID":1,"PID":1,"M":7,"S":49,"PLID":189791,"PLUUID":"dqrzogrwznyks6whhfhq748ut","PN":"R. Bensebaini","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":37.9,"Y":101.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["35.0"]},{"I":141,"V":["70.8"]},{"I":212,"V":["20.82779"]},{"I":213,"V":["4.565664"]},{"I":318,"V":["0.00000402"]}]}}}
[2025-08-23 22:08:20.206] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":84,"TS":"2025-08-23T17:38:14.829","TID":1,"PID":1,"M":7,"S":53,"PLID":212509,"PLUUID":"3uqn1adw8rarez1gpen9vng7p","PN":"W. Anton","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":35,"Y":66.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["40.0"]},{"I":141,"V":["42.0"]},{"I":212,"V":["17.33797"]},{"I":213,"V":["5.020022"]},{"I":318,"V":["0.00003168"]}]}}}
[2025-08-23 22:08:22.725] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":85,"TS":"2025-08-23T17:38:19.885","TID":1,"PID":1,"M":7,"S":58,"PLID":60307,"PLUUID":"3k6znit6fd9mbfcnphlwyvj6d","PN":"P. Gro\u00df","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":42.1,"Y":34.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["41.8"]},{"I":141,"V":["20.7"]},{"I":212,"V":["9.253363"]},{"I":213,"V":["4.678341"]},{"I":318,"V":["0.00002772"]}]}}}
[2025-08-23 22:08:24.475] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":86,"TS":"2025-08-23T17:38:22.348","TID":1,"PID":1,"M":8,"S":0,"PLID":571642,"PLUUID":"ec6zx0pyq0bggng1m3k6iq51w","PN":"F. Man\u00e9","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":41.4,"Y":25.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["35.1"]},{"I":141,"V":["48.9"]},{"I":212,"V":["17.23224"]},{"I":213,"V":["1.964784"]},{"I":318,"V":["0.00002022"]}]}}}
[2025-08-23 22:08:26.700] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":87,"TS":"2025-08-23T17:38:24.92","TID":1,"PID":1,"M":8,"S":2,"PLID":212509,"PLUUID":"3uqn1adw8rarez1gpen9vng7p","PN":"W. Anton","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":34.4,"Y":51.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["35.9"]},{"I":141,"V":["67.6"]},{"I":212,"V":["10.79155"]},{"I":213,"V":["1.424326"]},{"I":318,"V":["0.00001565"]}]}}}
[2025-08-23 22:08:29.704] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":88,"TS":"2025-08-23T17:38:26.492","TID":1,"PID":1,"M":8,"S":4,"PLID":189791,"PLUUID":"dqrzogrwznyks6whhfhq748ut","PN":"R. Bensebaini","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":44.2,"Y":73.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["58.8"]},{"I":141,"V":["94.5"]},{"I":212,"V":["20.76615"]},{"I":213,"V":["0.7403676"]},{"I":318,"V":["0.00011911"]}]}}}
[2025-08-23 22:08:32.321] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":89,"TS":"2025-08-23T17:38:29.389","TID":1,"PID":1,"M":8,"S":7,"PLID":453750,"PLUUID":"ebj6t5jqzixrnww1z7qofznu2","PN":"K. Adeyemi","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":0,"X":58.7,"Y":95.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["68.2"]},{"I":141,"V":["100.9"]},{"I":212,"V":["10.70159"]},{"I":213,"V":["0.3706155"]}]}}}
[2025-08-23 22:08:32.524] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":90,"TS":"2025-08-23T17:38:31.945","TID":5,"PID":1,"M":8,"S":10,"PLID":453750,"PLUUID":"ebj6t5jqzixrnww1z7qofznu2","PN":"K. Adeyemi","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":0,"X":68.2,"Y":100.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:08:35.532] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":79,"TS":"2025-08-23T17:38:32.941","TID":5,"PID":1,"M":8,"S":11,"PLID":166455,"PLUUID":"effmy99qczj7w9kb28u5y7mqd","PN":"H. Wahl","TEAMID":680,"TUUID":"85jtaw5dcxxx1yp8te6axh3p8","O":1,"X":70.7,"Y":-1.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:09:13.369] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":80,"TS":"2025-08-23T17:39:07.277","TID":1,"PID":1,"M":8,"S":45,"PLID":511536,"PLUUID":"rvqiq9rz1ur11jb8skb7419m","PN":"A. Pyrka","TEAMID":680,"TUUID":"85jtaw5dcxxx1yp8te6axh3p8","O":1,"X":30,"Y":-1.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["13.1"]},{"I":141,"V":["11.3"]},{"I":212,"V":["19.73488"]},{"I":213,"V":["2.688664"]},{"I":318,"V":["0.00000036"]}]}}}
[2025-08-23 22:09:16.998] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":81,"TS":"2025-08-23T17:39:13.85","TID":1,"PID":1,"M":8,"S":51,"PLID":166455,"PLUUID":"effmy99qczj7w9kb28u5y7mqd","PN":"H. Wahl","TEAMID":680,"TUUID":"85jtaw5dcxxx1yp8te6axh3p8","O":1,"X":13.6,"Y":8.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["68.6"]},{"I":141,"V":["35.1"]},{"I":212,"V":["60.43569"]},{"I":213,"V":["0.2992386"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00132088"]}]}}}
[2025-08-23 22:09:17.200] [POEM] {"data":{"OID":2569052,"UUID":"cvggphp44uy4gk303v3l76zv8","POEM":{"EVID":91,"TS":"2025-08-23T17:39:16.461","TID":44,"PID":1,"M":8,"S":54,"PLID":189791,"PLUUID":"dqrzogrwznyks6whhfhq748ut","PN":"R. Bensebaini","TEAMID":157,"TUUID":"dt4pinj0vw0t0cvz7za6mhmzy","O":1,"X":34.4,"Y":69,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
