[2025-08-16 19:11:08.959] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-16 19:11:09.714] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-16 19:11:10.470] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"10jpwd1x2paywtbfatjev182c"}}
[2025-08-16 19:31:17.485] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":10,"TS":"2025-08-16T15:01:17.58","TID":1,"PID":1,"M":0,"S":15,"PLID":246301,"PLUUID":"aza9jho12wrfa3oczxoj670mh","PN":"Jorge Cuenca","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":0,"X":18.9,"Y":84,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["56.2"]},{"I":141,"V":["52.5"]},{"I":212,"V":["44.63982"]},{"I":213,"V":["5.782712"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-16 19:31:19.883] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":4,"TS":"2025-08-16T15:01:17.908","TID":1,"PID":1,"M":0,"S":16,"PLID":83299,"PLUUID":"jagvvzc7329tf2c64mnc251","PN":"L. Dunk","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":42,"Y":50.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.5"]},{"I":141,"V":["35.1"]},{"I":212,"V":["17.46341"]},{"I":213,"V":["3.765337"]},{"I":318,"V":["0.00000629"]}]}}}
[2025-08-16 19:31:20.083] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":5,"TS":"2025-08-16T15:01:20.84","TID":49,"PID":1,"M":0,"S":18,"PLID":469142,"PLUUID":"2gj7h5fxuh4y0tbp6j308yk4q","PN":"J. van Hecke","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":27.9,"Y":34.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-16 19:31:27.900] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":6,"TS":"2025-08-16T15:01:23.771","TID":1,"PID":1,"M":0,"S":22,"PLID":469142,"PLUUID":"2gj7h5fxuh4y0tbp6j308yk4q","PN":"J. van Hecke","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":25.9,"Y":40.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26.6"]},{"I":141,"V":["68.5"]},{"I":212,"V":["18.85033"]},{"I":213,"V":["1.531795"]},{"I":318,"V":["0.00000342"]}]}}}
[2025-08-16 19:31:31.515] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":7,"TS":"2025-08-16T15:01:28.227","TID":1,"PID":1,"M":0,"S":26,"PLID":83299,"PLUUID":"jagvvzc7329tf2c64mnc251","PN":"L. Dunk","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":27.1,"Y":66.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26.7"]},{"I":141,"V":["46.7"]},{"I":212,"V":["13.33462"]},{"I":213,"V":["4.680887"]},{"I":318,"V":["0.00000357"]}]}}}
[2025-08-16 19:31:40.710] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":8,"TS":"2025-08-16T15:01:31.844","TID":1,"PID":1,"M":0,"S":30,"PLID":469142,"PLUUID":"2gj7h5fxuh4y0tbp6j308yk4q","PN":"J. van Hecke","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":27.8,"Y":42.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["88.5"]},{"I":141,"V":["13.1"]},{"I":212,"V":["66.71603"]},{"I":213,"V":["5.983121"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00185503"]}]}}}
[2025-08-16 19:31:40.929] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":9,"TS":"2025-08-16T15:01:40.901","TID":61,"PID":1,"M":0,"S":39,"PLID":592031,"PLUUID":"50lnmkk33eoivv4ksly77hkpg","PN":"Y. Minteh","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":0,"X":96,"Y":24.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-16 19:31:42.165] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":10,"TS":"2025-08-16T15:01:42.164","TID":5,"PID":1,"M":0,"S":40,"PLID":592031,"PLUUID":"50lnmkk33eoivv4ksly77hkpg","PN":"Y. Minteh","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":0,"X":101.6,"Y":28,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-16 19:31:55.645] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":11,"TS":"2025-08-16T15:01:43.530","TID":5,"PID":1,"M":0,"S":41,"PLID":80201,"PLUUID":"2f79rc4i712sxstahjkq6pxp1","PN":"B. Leno","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":-0.4,"Y":61.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-16 19:32:08.216] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":12,"TS":"2025-08-16T15:02:07.506","TID":1,"PID":1,"M":1,"S":5,"PLID":80201,"PLUUID":"2f79rc4i712sxstahjkq6pxp1","PN":"B. Leno","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":4.5,"Y":51.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":124,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["32.9"]},{"I":141,"V":["85.5"]},{"I":212,"V":["37.85817"]},{"I":213,"V":["0.6637676"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00000488"]},{"I":74,"V":["NULL"]}]}}}
[2025-08-16 19:32:12.185] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":13,"TS":"2025-08-16T15:02:08.417","TID":1,"PID":1,"M":1,"S":6,"PLID":232892,"PLUUID":"4jqgl7x5ewke1u0sy2cbkqfhl","PN":"C. Bassey","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":32.9,"Y":85.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["54.7"]},{"I":141,"V":["82.2"]},{"I":212,"V":["23.0134"]},{"I":213,"V":["6.179582"]},{"I":318,"V":["0.00013114"]}]}}}
[2025-08-16 19:32:13.567] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":14,"TS":"2025-08-16T15:02:12.490","TID":1,"PID":1,"M":1,"S":10,"PLID":577725,"PLUUID":"4oh051knl4dkgju4yvj7xlwr8","PN":"J. King","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":61.2,"Y":90,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["72.9"]},{"I":141,"V":["97.2"]},{"I":212,"V":["13.22468"]},{"I":213,"V":["0.3792426"]},{"I":318,"V":["0.00025711"]}]}}}
[2025-08-16 19:32:19.990] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":15,"TS":"2025-08-16T15:02:17.329","TID":1,"PID":1,"M":1,"S":15,"PLID":153133,"PLUUID":"8kb5h8df97ju107n9ibigo1cl","PN":"A. Iwobi","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":78.8,"Y":84.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["91.5"]},{"I":141,"V":["65.1"]},{"I":212,"V":["18.80558"]},{"I":213,"V":["5.500607"]},{"I":318,"V":["0.03202287"]}]}}}
[2025-08-16 19:32:20.203] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":16,"TS":"2025-08-16T15:02:19.681","TID":39,"PID":1,"M":1,"S":17,"PLID":102057,"PLUUID":"5wa8lzp50ccfhxg3j4f65gt79","PN":"R. Jim\u00e9nez","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":93,"Y":64.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":64,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":252,"V":["NULL"]}]}}}
[2025-08-16 19:32:22.259] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":17,"TS":"2025-08-16T15:02:20.602","TID":5,"PID":1,"M":1,"S":18,"PLID":102057,"PLUUID":"5wa8lzp50ccfhxg3j4f65gt79","PN":"R. Jim\u00e9nez","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":0,"X":101.7,"Y":63.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-16 19:32:22.393] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":11,"TS":"2025-08-16T15:02:20.835","TID":5,"PID":1,"M":1,"S":19,"PLID":592031,"PLUUID":"50lnmkk33eoivv4ksly77hkpg","PN":"Y. Minteh","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":-0.7,"Y":32.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-16 19:32:22.582] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":16,"TS":"2025-08-16T15:02:19.681","TID":13,"PID":1,"M":1,"S":17,"PLID":102057,"PLUUID":"5wa8lzp50ccfhxg3j4f65gt79","PN":"R. Jim\u00e9nez","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":93,"Y":64.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":64,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0708"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]}]}}}
[2025-08-16 19:32:27.996] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":16,"TS":"2025-08-16T15:02:19.681","TID":13,"PID":1,"M":1,"S":17,"PLID":102057,"PLUUID":"5wa8lzp50ccfhxg3j4f65gt79","PN":"R. Jim\u00e9nez","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":93,"Y":64.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":64,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["15"]},{"I":368,"V":["6836vy8i3mq2op0m9v7v4q8tu"]},{"I":102,"V":["65.5"]},{"I":103,"V":["27.7777777777778"]},{"I":321,"V":["0.0668"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":391,"V":["NULL"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["48.375"]}]}}}
[2025-08-16 19:32:36.226] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":16,"TS":"2025-08-16T15:02:19.681","TID":13,"PID":1,"M":1,"S":17,"PLID":102057,"PLUUID":"5wa8lzp50ccfhxg3j4f65gt79","PN":"R. Jim\u00e9nez","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":93,"Y":64.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":64,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["15"]},{"I":368,"V":["6836vy8i3mq2op0m9v7v4q8tu"]},{"I":102,"V":["65.5"]},{"I":103,"V":["27.7777777777778"]},{"I":321,"V":["0.0668"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":391,"V":["NULL"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["48.375"]}]}}}
[2025-08-16 19:32:44.489] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":12,"TS":"2025-08-16T15:02:42.148","TID":1,"PID":1,"M":1,"S":40,"PLID":83299,"PLUUID":"jagvvzc7329tf2c64mnc251","PN":"L. Dunk","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":4.3,"Y":61.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":124,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["2.1"]},{"I":141,"V":["49.5"]},{"I":212,"V":["8.219285"]},{"I":213,"V":["4.427505"]},{"I":318,"V":["0.00000032"]},{"I":237,"V":["NULL"]}]}}}
[2025-08-16 19:32:45.813] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":16,"TS":"2025-08-16T15:02:19.681","TID":13,"PID":1,"M":1,"S":17,"PLID":102057,"PLUUID":"5wa8lzp50ccfhxg3j4f65gt79","PN":"R. Jim\u00e9nez","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":93,"Y":64.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":64,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["15"]},{"I":368,"V":["6836vy8i3mq2op0m9v7v4q8tu"]},{"I":102,"V":["65.2"]},{"I":103,"V":["8.33333333333333"]},{"I":321,"V":["0.0668"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":391,"V":["NULL"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["48.375"]}]}}}
[2025-08-16 19:32:47.628] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":13,"TS":"2025-08-16T15:02:44.691","TID":1,"PID":1,"M":1,"S":42,"PLID":489639,"PLUUID":"3wwi5vf2l1qbz7e5zdjoy8yga","PN":"B. Verbruggen","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":3.1,"Y":49.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["14.5"]},{"I":141,"V":["50.8"]},{"I":212,"V":["11.98563"]},{"I":213,"V":["0.05108334"]},{"I":318,"V":["0.00000051"]}]}}}
[2025-08-16 19:32:49.011] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":14,"TS":"2025-08-16T15:02:47.891","TID":1,"PID":1,"M":1,"S":46,"PLID":219249,"PLUUID":"cm7l7qimy4iysm1khmpc7u961","PN":"M. O'Riley","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":14.5,"Y":50.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["11.9"]},{"I":141,"V":["9.7"]},{"I":212,"V":["28.08102"]},{"I":213,"V":["4.615016"]},{"I":318,"V":["0.00000041"]}]}}}
[2025-08-16 19:32:51.355] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":15,"TS":"2025-08-16T15:02:49.251","TID":1,"PID":1,"M":1,"S":47,"PLID":469142,"PLUUID":"2gj7h5fxuh4y0tbp6j308yk4q","PN":"J. van Hecke","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":1,"X":11.9,"Y":9.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["18.7"]},{"I":141,"V":["3.9"]},{"I":212,"V":["8.156882"]},{"I":213,"V":["5.778516"]},{"I":318,"V":["0.00000045"]}]}}}
[2025-08-16 19:32:54.826] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":16,"TS":"2025-08-16T15:02:50.691","TID":1,"PID":1,"M":1,"S":48,"PLID":467779,"PLUUID":"672cwl9zj2d6lce6jda350vvu","PN":"M. Wieffer","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":0,"X":19.5,"Y":4.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["42.7"]},{"I":141,"V":["-1.7"]},{"I":212,"V":["24.68817"]},{"I":213,"V":["6.119955"]}]}}}
[2025-08-16 19:32:55.032] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":17,"TS":"2025-08-16T15:02:55.58","TID":5,"PID":1,"M":1,"S":53,"PLID":467779,"PLUUID":"672cwl9zj2d6lce6jda350vvu","PN":"M. Wieffer","TEAMID":36,"TUUID":"e5p0ehyguld7egzhiedpdnc3w","O":0,"X":42.7,"Y":-1.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 19:33:04.050] [POEM] {"data":{"OID":2561897,"UUID":"10jpwd1x2paywtbfatjev182c","POEM":{"EVID":18,"TS":"2025-08-16T15:02:54.169","TID":5,"PID":1,"M":1,"S":52,"PLID":232892,"PLUUID":"4jqgl7x5ewke1u0sy2cbkqfhl","PN":"C. Bassey","TEAMID":54,"TUUID":"hzqh7z0mdl3v7gwete66syxp","O":1,"X":61.8,"Y":101,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
